0,EGAS00001000815,HP:0002861
1,EGAS00001000815,HP:5200049
0,EGAS00001000816,HP:0002861
1,EGAS00001000816,HP:5200049
0,EGAS00001000826,HP:0003002
0,EGAS00001000830,HP:0002664
1,EGAS00001000830,HP:5200049
0,EGAS00001000836,HP:0002664
0,EGAS00001000839,HP:0002664
1,EGAS00001000839,HP:0012174
2,EGAS00001000839,HP:0012254
3,EGAS00001000839,HP:0032320
0,EGAS00001000845,HP:0002527
1,EGAS00001000845,HP:0002664
2,EGAS00001000845,HP:0032320
3,EGAS00001000845,HP:0002671
0,EGAS00001000851,HP:0200058
0,EGAS00001000852,
0,EGAS00001000854,HP:0002664
0,EGAS00001000857,HP:0002861
0,EGAS00001000858,HP:0002664
1,EGAS00001000858,HP:0032322
2,EGAS00001000858,HP:0004808
3,EGAS00001000858,HP:5200049
0,EGAS00001000859,HP:0002664
1,EGAS00001000859,HP:0002858
0,EGAS00001000860,
0,EGAS00001000864,HP:0030212
1,EGAS00001000864,HP:0002664
0,EGAS00001000869,HP:0002664
0,EGAS00001000872,HP:0003003
0,EGAS00001000875,HP:0001903
0,EGAS00001000876,
0,EGAS00001000879,
0,EGAS00001000880,
0,EGAS00001000881,HP:0002664
0,EGAS00001000882,HP:0002894
0,EGAS00001000884,HP:0030448
1,EGAS00001000884,HP:0002859
2,EGAS00001000884,HP:0002172
0,EGAS00001000885,HP:0002664
1,EGAS00001000885,HP:0005550
0,EGAS00001000888,HP:0000718
1,EGAS00001000888,HP:0002664
2,EGAS00001000888,HP:0012125
0,EGAS00001000889,
0,EGAS00001000891,HP:0002664
1,EGAS00001000891,HP:0100013
2,EGAS00001000891,HP:5200049
0,EGAS00001000892,HP:0010762
0,EGAS00001000895,HP:0010762
0,EGAS00001000899,HP:0012125
0,EGAS00001000901,HP:0003764
1,EGAS00001000901,HP:0002861
0,EGAS00001000902,HP:0003002
0,EGAS00001000904,HP:0032320
1,EGAS00001000904,HP:0002667
0,EGAS00001000906,HP:0002664
1,EGAS00001000906,HP:5200049
2,EGAS00001000906,HP:0002667
0,EGAS00001000907,HP:0002664
0,EGAS00001000909,HP:0002885
0,EGAS00001000925,HP:0002664
1,EGAS00001000925,HP:0030357
0,EGAS00001000926,HP:0005584
0,EGAS00001000930,HP:0030078
1,EGAS00001000930,HP:0002664
2,EGAS00001000930,HP:0020174
3,EGAS00001000930,HP:0100526
0,EGAS00001000932,HP:0030212
1,EGAS00001000932,HP:0002664
2,EGAS00001000932,HP:0002860
0,EGAS00001000933,HP:0002668
1,EGAS00001000933,HP:0002664
0,EGAS00001000935,HP:5200049
0,EGAS00001000938,HP:0032322
0,EGAS00001000940,HP:0002664
1,EGAS00001000940,HP:0002890
2,EGAS00001000940,HP:0100568
0,EGAS00001000941,HP:0002664
0,EGAS00001000946,HP:0002861
0,EGAS00001000947,
0,EGAS00001000948,HP:0002664
0,EGAS00001000949,HP:0002863
1,EGAS00001000949,HP:0004808
2,EGAS00001000949,HP:0032320
0,EGAS00001000952,HP:0003002
1,EGAS00001000952,HP:0002664
2,EGAS00001000952,HP:0100013
3,EGAS00001000952,HP:0020174
0,EGAS00001000955,HP:5200049
0,EGAS00001000958,HP:0002664
0,EGAS00001000961,HP:0030692
1,EGAS00001000961,HP:0002664
2,EGAS00001000961,HP:0030392
0,EGAS00001000962,HP:0002664
1,EGAS00001000962,HP:0032322
2,EGAS00001000962,HP:0002725
0,EGAS00001000971,
0,EGAS00001000975,HP:0009725
0,EGAS00001000978,HP:0002664
0,EGAS00001000979,
0,EGAS00001000981,
0,EGAS00001000982,HP:0002664
1,EGAS00001000982,HP:0030078
0,EGAS00001000985,HP:0002664
0,EGAS00001000991,HP:0030212
1,EGAS00001000991,HP:0003002
2,EGAS00001000991,HP:0002664
3,EGAS00001000991,HP:5200049
0,EGAS00001000992,HP:0030212
1,EGAS00001000992,HP:0002861
0,EGAS00001000993,
0,EGAS00001001013,HP:0000618
1,EGAS00001001013,HP:0007875
0,EGAS00001001014,HP:0005584
1,EGAS00001001014,HP:0002664
2,EGAS00001001014,HP:0009733
3,EGAS00001001014,HP:0032320
0,EGAS00001001016,
0,EGAS00001001020,
0,EGAS00001001021,
0,EGAS00001001024,HP:0001402
0,EGAS00001001025,HP:0002665
0,EGAS00001001035,HP:0030212
1,EGAS00001001035,HP:0002664
2,EGAS00001001035,HP:0020174
3,EGAS00001001035,HP:5200049
0,EGAS00001001048,
0,EGAS00001001054,HP:0002664
0,EGAS00001001056,HP:0012126
1,EGAS00001001056,HP:0002664
0,EGAS00001001059,
0,EGAS00001001082,HP:0001909
1,EGAS00001001082,HP:0030212
2,EGAS00001001082,HP:0002664
3,EGAS00001001082,HP:0004808
0,EGAS00001001084,HP:0002664
0,EGAS00001001085,HP:0002664
0,EGAS00001001086,HP:0000855
0,EGAS00001001095,HP:0041092
0,EGAS00001001103,HP:0001903
0,EGAS00001001108,HP:0030153
1,EGAS00001001108,HP:0030731
0,EGAS00001001112,HP:0030692
1,EGAS00001001112,HP:0002664
0,EGAS00001001116,
0,EGAS00001001117,
0,EGAS00001001119,
0,EGAS00001001123,
0,EGAS00001001124,HP:0000458
0,EGAS00001001125,
0,EGAS00001001129,HP:0002664
1,EGAS00001001129,HP:0002037
0,EGAS00001001132,
0,EGAS00001001135,HP:0030212
1,EGAS00001001135,HP:0002664
0,EGAS00001001137,
0,EGAS00001001140,
0,EGAS00001001145,HP:0002664
0,EGAS00001001146,HP:0006721
0,EGAS00001001150,HP:0005506
0,EGAS00001001153,HP:0001915
0,EGAS00001001155,HP:0002858
0,EGAS00001001158,HP:0002861
0,EGAS00001001170,HP:5200049
0,EGAS00001001172,HP:0012076
0,EGAS00001001173,HP:0002664
0,EGAS00001001174,HP:0000635
1,EGAS00001001174,HP:0002286
0,EGAS00001001179,HP:0009733
1,EGAS00001001179,HP:0002664
2,EGAS00001001179,HP:0012174
3,EGAS00001001179,HP:0032320
0,EGAS00001001182,
0,EGAS00001001183,HP:0002664
1,EGAS00001001183,HP:0003006
0,EGAS00001001184,HP:0002664
1,EGAS00001001184,HP:5200049
2,EGAS00001001184,HP:0000988
3,EGAS00001001184,HP:0003006
0,EGAS00001001190,HP:0033125
1,EGAS00001001190,HP:0012191
0,EGAS00001001194,
0,EGAS00001001195,HP:0003002
0,EGAS00001001202,HP:0002664
0,EGAS00001001203,HP:0005086
0,EGAS00001001204,HP:0032322
0,EGAS00001001205,HP:0002664
1,EGAS00001001205,HP:0012189
0,EGAS00001001207,
0,EGAS00001001209,HP:0030692
1,EGAS00001001209,HP:0002664
0,EGAS00001001210,
0,EGAS00001001214,HP:0011779
0,EGAS00001001219,
0,EGAS00001001238,HP:0032092
1,EGAS00001001238,HP:0001627
0,EGAS00001001242,HP:0002664
1,EGAS00001001242,HP:0012174
0,EGAS00001001244,HP:0030212
1,EGAS00001001244,HP:0025318
2,EGAS00001001244,HP:0002664
0,EGAS00001001247,
0,EGAS00001001252,
0,EGAS00001001253,
0,EGAS00001001257,HP:0006725
1,EGAS00001001257,HP:0002664
2,EGAS00001001257,HP:0002894
0,EGAS00001001260,HP:0030212
1,EGAS00001001260,HP:0001945
0,EGAS00001001261,HP:5200049
0,EGAS00001001263,
0,EGAS00001001281,HP:0200058
0,EGAS00001001283,
0,EGAS00001001285,
0,EGAS00001001288,
0,EGAS00001001289,
0,EGAS00001001294,HP:0012443
1,EGAS00001001294,HP:0032322
0,EGAS00001001297,HP:0030692
1,EGAS00001001297,HP:0034557
2,EGAS00001001297,HP:0002664
0,EGAS00001001299,
0,EGAS00001001301,
0,EGAS00001001303,HP:0001909
1,EGAS00001001303,HP:0006721
0,EGAS00001001304,
0,EGAS00001001305,HP:0002664
0,EGAS00001001308,HP:0002664
1,EGAS00001001308,HP:0032320
2,EGAS00001001308,HP:0003006
0,EGAS00001001310,HP:0003002
1,EGAS00001001310,HP:0002664
2,EGAS00001001310,HP:0030731
0,EGAS00001001323,HP:0032321
0,EGAS00001001324,HP:0012209
1,EGAS00001001324,HP:0002664
2,EGAS00001001324,HP:0004808
3,EGAS00001001324,HP:0002172
0,EGAS00001001329,HP:0030731
0,EGAS00001001332,
0,EGAS00001001382,HP:0002664
0,EGAS00001001386,HP:0001249
0,EGAS00001001387,HP:0002664
1,EGAS00001001387,HP:0003006
0,EGAS00001001422,HP:0100880
1,EGAS00001001422,HP:0002664
0,EGAS00001001427,
0,EGAS00001001429,HP:0032321
1,EGAS00001001429,HP:0000458
2,EGAS00001001429,HP:0032320
0,EGAS00001001433,HP:0100615
1,EGAS00001001433,HP:0002664
0,EGAS00001001436,HP:0002664
1,EGAS00001001436,HP:5200049
0,EGAS00001001437,HP:0002664
1,EGAS00001001437,HP:0012174
2,EGAS00001001437,HP:5200049
0,EGAS00001001462,HP:0002664
0,EGAS00001001475,HP:0002664
1,EGAS00001001475,HP:0002860
0,EGAS00001001479,HP:0003006
0,EGAS00001001486,HP:0030212
0,EGAS00001001542,HP:0001909
1,EGAS00001001542,HP:0002664
0,EGAS00001001559,HP:0030212
1,EGAS00001001559,HP:0002664
2,EGAS00001001559,HP:0004808
0,EGAS00001001572,HP:0002664
1,EGAS00001001572,HP:0100526
0,EGAS00001001613,HP:0002664
0,EGAS00001001614,HP:0002861
0,EGAS00001001625,HP:0002664
1,EGAS00001001625,HP:0032320
2,EGAS00001001625,HP:0030731
0,EGAS00001001639,HP:0030212
0,EGAS00001001656,
